"ID","Origen","Requisito"
"8e7c21ae8251a9172cd98ebe2839bbe7","conocimientos_tecnicos","reglas APA"
"dd32143b145fb9a52bae5d691f4409fd","habilidades","Investigación de Operaciones"
"dd32143b145fb9a52bae5d691f4409fd","habilidades","Álgebra Lineal"
"e50d9926d886779d7295475d8f103791","habilidades","buena presencia"
"e50d9926d886779d7295475d8f103791","conocimientos_tecnicos","cámara de fotos"
"e50d9926d886779d7295475d8f103791","habilidades","buena presencia"
"e50d9926d886779d7295475d8f103791","conocimientos_tecnicos","Internet a nivel usuario"
"e50d9926d886779d7295475d8f103791","habilidades","deseo de avanzar"
"e50d9926d886779d7295475d8f103791","conocimientos_tecnicos","cámara de fotos"
"e50d9926d886779d7295475d8f103791","habilidades","deseo de avanzar"
"e50d9926d886779d7295475d8f103791","conocimientos_tecnicos","Internet a nivel usuario"
"3a475b28aa3d9187c4cb8b85db138a7e","habilidades","Encontrar propiedades en venta"
"3a475b28aa3d9187c4cb8b85db138a7e","habilidades","Administrar información"
"8e00ccc48bf2892cfd831deafab30a32","habilidades","Diseño de emails HTML"
"8e00ccc48bf2892cfd831deafab30a32","conocimientos_tecnicos","HTML"
"8e00ccc48bf2892cfd831deafab30a32","habilidades","Diseño de emails HTML"
"8e00ccc48bf2892cfd831deafab30a32","conocimientos_tecnicos","Email marketing"
"8e00ccc48bf2892cfd831deafab30a32","habilidades","Diseño atractivo, moderno y llamativo"
"8e00ccc48bf2892cfd831deafab30a32","conocimientos_tecnicos","HTML"
"8e00ccc48bf2892cfd831deafab30a32","habilidades","Diseño atractivo, moderno y llamativo"
"8e00ccc48bf2892cfd831deafab30a32","conocimientos_tecnicos","Email marketing"
"a610bebc2464c8542bc50458378e98ba","habilidades","redacción"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","economía"
"a610bebc2464c8542bc50458378e98ba","habilidades","redacción"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","finanzas"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos descontraídos"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","economía"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos descontraídos"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","finanzas"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos leves"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","economía"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos leves"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","finanzas"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos irónicos"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","economía"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos irónicos"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","finanzas"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos inteligentes"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","economía"
"a610bebc2464c8542bc50458378e98ba","habilidades","escribir textos inteligentes"
"a610bebc2464c8542bc50458378e98ba","conocimientos_tecnicos","finanzas"
"09f6ae7f32d3926127a5e284db738646","habilidades","animación estilo draw my life"
"09f6ae7f32d3926127a5e284db738646","conocimientos_tecnicos","locución"
"09f6ae7f32d3926127a5e284db738646","habilidades","animación estilo draw my life"
"09f6ae7f32d3926127a5e284db738646","conocimientos_tecnicos","edición de audio (trilla)"
"c52c74bb45bc4b4788a0d10fa2a10d06","habilidades","análise crítica de plano de negócios"
"c52c74bb45bc4b4788a0d10fa2a10d06","habilidades","marketing de conteúdo"
"63cae0574eef631887543eb90af2c36e","conocimientos_tecnicos","App iPhone/iPad"
"63cae0574eef631887543eb90af2c36e","conocimientos_tecnicos","Solo iPhone"
"d97e814c48bc284eadc7d00c60e124ac","habilidades","negociación de deuda"
"d97e814c48bc284eadc7d00c60e124ac","conocimientos_tecnicos","juros abusivos"
"d97e814c48bc284eadc7d00c60e124ac","habilidades","negociación de deuda"
"d97e814c48bc284eadc7d00c60e124ac","conocimientos_tecnicos","correção monetária"
"f1d8533530cd7088d0b169087de8627c","habilidades","escrita de textos"
"f1d8533530cd7088d0b169087de8627c","conocimientos_tecnicos","Inglês (fluente)"
"2f0dbb2b074d961dcdb649a5021b2b53","habilidades","escritura de artículos"
"2f0dbb2b074d961dcdb649a5021b2b53","conocimientos_tecnicos","Inglés fluente"
"2f0dbb2b074d961dcdb649a5021b2b53","habilidades","análisis de mercados financieros"
"2f0dbb2b074d961dcdb649a5021b2b53","conocimientos_tecnicos","Inglés fluente"
"2f0dbb2b074d961dcdb649a5021b2b53","habilidades","análisis de inversiones internacionales"
"2f0dbb2b074d961dcdb649a5021b2b53","conocimientos_tecnicos","Inglés fluente"
"ba41bb1665573c70568a7f6c9e48143b","habilidades","análisis financiero"
"ba41bb1665573c70568a7f6c9e48143b","conocimientos_tecnicos","Excel (avanzado)"
"ba41bb1665573c70568a7f6c9e48143b","habilidades","análisis estadístico"
"ba41bb1665573c70568a7f6c9e48143b","conocimientos_tecnicos","Excel (avanzado)"
"ba41bb1665573c70568a7f6c9e48143b","habilidades","analítico"
"ba41bb1665573c70568a7f6c9e48143b","conocimientos_tecnicos","Excel (avanzado)"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","diagnóstico"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","metodologia do MEG"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","diagnóstico"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","Engenharia Financeira"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","diagnóstico"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","princípios da Mugo"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","implantação das melhores práticas de gestão"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","metodologia do MEG"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","implantação das melhores práticas de gestão"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","Engenharia Financeira"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","implantação das melhores práticas de gestão"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","princípios da Mugo"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","trabalho colaborativo"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","metodologia do MEG"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","trabalho colaborativo"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","Engenharia Financeira"
"6cc39f36dca64dcd25d352d68b01c367","habilidades","trabalho colaborativo"
"6cc39f36dca64dcd25d352d68b01c367","conocimientos_tecnicos","princípios da Mugo"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Liderazgo estratégico y gestión de equipos"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Liderazgo estratégico y gestión de equipos"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Alta capacidad analítica y de resolución de problemas"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Alta capacidad analítica y de resolución de problemas"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Habilidad para gestionar múltiples áreas simultáneamente"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Habilidad para gestionar múltiples áreas simultáneamente"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Excelentes habilidades de comunicación y negociación"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Excelentes habilidades de comunicación y negociación"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Orientación a resultados y visión a largo plazo"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Orientación a resultados y visión a largo plazo"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Capacidad de decisión"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Capacidad de decisión"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Comunicación y persuasión"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Comunicación y persuasión"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Desarrollo de negocio"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Desarrollo de negocio"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Gestión de equipos"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Gestión de equipos"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Liderazgo"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Liderazgo"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Negociación"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Negociación"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Orientación al logro"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Orientación al logro"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Planificación estratégica"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Planificación estratégica"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Resolución de conflictos"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)"
"278bf95ee0a238727a80c3ddef721d04","habilidades","Resolución de conflictos"
"278bf95ee0a238727a80c3ddef721d04","conocimientos_tecnicos","Análisis financiero"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de sistemas Profit Plus administrativos y contables"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en materia tributaria"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en administración de personal"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de leyes tributarias, comerciales, laborales, aduanales, ley de Costos y Precios Justos"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Dominio con Contribuyentes Especiales"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en procesos y negociaciones bancarias"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de Procesos de Auditoria"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de internet y software administrativo"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Administración de logística operacional, tesorería, compras e inventarios"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Dominio de programas bajo ambiente Windows (paquete office, especialmente Excel)"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en planificación estratégica"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en indicadores de gestión y gestión por procesos"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Microsoft Excel"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Finanzas"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Planificación estratégica"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Análisis financiero"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Compras"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Administración de archivos"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Administración"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Administración de sistemas"
"bd9a51caa939827b01593e92501e886b","habilidades","Aceptación de errores y fracasos"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Microsoft Office"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de sistemas Profit Plus administrativos y contables"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en materia tributaria"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en administración de personal"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de leyes tributarias, comerciales, laborales, aduanales, ley de Costos y Precios Justos"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Dominio con Contribuyentes Especiales"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en procesos y negociaciones bancarias"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de Procesos de Auditoria"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Manejo de internet y software administrativo"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Administración de logística operacional, tesorería, compras e inventarios"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Dominio de programas bajo ambiente Windows (paquete office, especialmente Excel)"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en planificación estratégica"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Conocimientos en indicadores de gestión y gestión por procesos"
"bd9a51caa939827b01593e92501e886b","habilidades","Adaptación al cambio"
"bd9a51caa939827b01593e92501e886b","conocimientos_tecnicos","Microsoft Excel"
